label,h1_0_x,h1_0_y,h1_0_z,h1_1_x,h1_1_y,h1_1_z,h1_2_x,h1_2_y,h1_2_z,h1_3_x,h1_3_y,h1_3_z,h1_4_x,h1_4_y,h1_4_z,h1_5_x,h1_5_y,h1_5_z,h1_6_x,h1_6_y,h1_6_z,h1_7_x,h1_7_y,h1_7_z,h1_8_x,h1_8_y,h1_8_z,h1_9_x,h1_9_y,h1_9_z,h1_10_x,h1_10_y,h1_10_z,h1_11_x,h1_11_y,h1_11_z,h1_12_x,h1_12_y,h1_12_z,h1_13_x,h1_13_y,h1_13_z,h1_14_x,h1_14_y,h1_14_z,h1_15_x,h1_15_y,h1_15_z,h1_16_x,h1_16_y,h1_16_z,h1_17_x,h1_17_y,h1_17_z,h1_18_x,h1_18_y,h1_18_z,h1_19_x,h1_19_y,h1_19_z,h1_20_x,h1_20_y,h1_20_z,h2_0_x,h2_0_y,h2_0_z,h2_1_x,h2_1_y,h2_1_z,h2_2_x,h2_2_y,h2_2_z,h2_3_x,h2_3_y,h2_3_z,h2_4_x,h2_4_y,h2_4_z,h2_5_x,h2_5_y,h2_5_z,h2_6_x,h2_6_y,h2_6_z,h2_7_x,h2_7_y,h2_7_z,h2_8_x,h2_8_y,h2_8_z,h2_9_x,h2_9_y,h2_9_z,h2_10_x,h2_10_y,h2_10_z,h2_11_x,h2_11_y,h2_11_z,h2_12_x,h2_12_y,h2_12_z,h2_13_x,h2_13_y,h2_13_z,h2_14_x,h2_14_y,h2_14_z,h2_15_x,h2_15_y,h2_15_z,h2_16_x,h2_16_y,h2_16_z,h2_17_x,h2_17_y,h2_17_z,h2_18_x,h2_18_y,h2_18_z,h2_19_x,h2_19_y,h2_19_z,h2_20_x,h2_20_y,h2_20_z
Tiger,0.00000000,0.00000000,0.00000000,-0.54178069,-0.20104171,0.08152164,-0.69677542,-0.45561657,0.05326511,-0.75207285,-0.63422718,-0.01769532,-0.81700441,-0.75931890,-0.10346173,-0.38972977,-0.97434553,-0.02635790,-0.61510458,-1.31964219,-0.13089930,-0.72102408,-1.54799406,-0.22128819,-0.83312252,-1.75827936,-0.30018184,-0.28245763,-0.94820012,-0.14537613,-0.85472556,-1.10678409,-0.29600108,-1.17429426,-1.04545128,-0.38914989,-1.37960206,-0.97812899,-0.45870806,-0.27726455,-0.82756792,-0.25903400,-0.84526559,-0.98799850,-0.41664331,-1.20207043,-0.94924665,-0.48810048,-1.45316423,-0.87861113,-0.52893612,-0.38428336,-0.65414194,-0.36265734,-0.82532075,-0.80260414,-0.48307000,-1.11461753,-0.82680954,-0.53375078,-1.36318656,-0.82270098,-0.56331702,0.00000000,0.00000000,0.00000000,0.44106561,-0.31061439,0.04873904,0.63390500,-0.55682176,-0.01593469,0.74288779,-0.75643677,-0.12668109,0.84457776,-0.92005727,-0.24212953,0.17640872,-0.99424550,-0.09282598,0.45710470,-1.35575421,-0.24137373,0.58233810,-1.61654324,-0.34860421,0.65720969,-1.83199092,-0.43814545,0.08519522,-0.96948339,-0.22987766,0.66775081,-1.19817155,-0.38245193,0.98605384,-1.16337246,-0.44246698,1.14267470,-1.11626008,-0.49086830,0.07225445,-0.85023962,-0.36424754,0.64485783,-1.06856813,-0.52648510,0.90067460,-0.99496798,-0.52435900,0.99541314,-0.90658994,-0.51806480,0.11869284,-0.68408479,-0.49695320,0.51675154,-0.82477828,-0.63291565,0.64104924,-0.79210125,-0.62840457,0.64518675,-0.72823978,-0.61173480
Tiger,0.00000000,0.00000000,0.00000000,-0.54924243,-0.20982555,0.07570332,-0.70161139,-0.46090876,0.03826189,-0.75848849,-0.63692084,-0.04192858,-0.82436202,-0.76413874,-0.13702805,-0.38337775,-0.97851800,-0.04236607,-0.63516477,-1.32655299,-0.15495284,-0.73623165,-1.55938508,-0.25253721,-0.83696023,-1.77610469,-0.33645946,-0.27336886,-0.94831111,-0.16116918,-0.86278789,-1.09521017,-0.32046294,-1.18415908,-1.03106176,-0.42004549,-1.38911876,-0.96676981,-0.49552796,-0.26687393,-0.82445060,-0.27437158,-0.85391632,-0.97132832,-0.43888994,-1.20835581,-0.92190236,-0.51070657,-1.45324130,-0.84690006,-0.55245885,-0.36976410,-0.64870478,-0.37807797,-0.81311168,-0.79418715,-0.50398846,-1.10687379,-0.81626416,-0.55501591,-1.35992090,-0.81246015,-0.58508603,0.00000000,0.00000000,0.00000000,0.42935640,-0.29515061,0.05472689,0.62416662,-0.56133935,0.00024392,0.74895603,-0.76540033,-0.09955668,0.86186939,-0.92335906,-0.20695254,0.19051522,-0.99671988,-0.08625425,0.42654569,-1.37626001,-0.22920795,0.55373706,-1.63855244,-0.33220430,0.64067550,-1.84706141,-0.41521824,0.11429978,-0.96686760,-0.22825994,0.61339454,-1.25123810,-0.36355174,0.89036397,-1.29293197,-0.42338463,1.02856968,-1.31751876,-0.47547718,0.11408564,-0.84077847,-0.36734631,0.60154835,-1.10039971,-0.52135363,0.80654394,-1.06369576,-0.53053630,0.86932902,-1.01193134,-0.53564326,0.17756020,-0.66078876,-0.50381022,0.55730441,-0.81549761,-0.63458809,0.66809310,-0.78543637,-0.63034979,0.66399472,-0.72507392,-0.61789113
Tiger,0.00000000,0.00000000,0.00000000,-0.55974161,-0.21551427,0.07409695,-0.71115696,-0.47123940,0.03699159,-0.76580380,-0.65110069,-0.04234403,-0.83377560,-0.78118158,-0.13679288,-0.38128660,-0.98077243,-0.04466562,-0.64568966,-1.32794527,-0.15935400,-0.74699040,-1.55917208,-0.25840080,-0.84641183,-1.77686224,-0.34280149,-0.27115096,-0.94872217,-0.16249123,-0.86582586,-1.09722138,-0.32225750,-1.18674707,-1.03486616,-0.42199140,-1.39199053,-0.97134972,-0.49738521,-0.26580133,-0.82388893,-0.27488732,-0.85350089,-0.97248318,-0.43983684,-1.20915732,-0.92836314,-0.51128103,-1.45619036,-0.85693170,-0.55250375,-0.37097762,-0.64730950,-0.37803023,-0.81313254,-0.79575425,-0.50373642,-1.10779144,-0.81861404,-0.55367802,-1.36173603,-0.81263869,-0.58257122,0.00000000,0.00000000,0.00000000,0.42452714,-0.30165328,0.04380660,0.61815351,-0.56335587,-0.00677454,0.74536013,-0.76925356,-0.10389179,0.85560862,-0.93561753,-0.20696903,0.18433309,-0.99706904,-0.05681465,0.42121307,-1.36941765,-0.20568561,0.54476015,-1.62833354,-0.31448087,0.63653245,-1.83936563,-0.39332691,0.11530853,-0.97388659,-0.19557312,0.50855766,-1.32474009,-0.32390171,0.72841630,-1.49498554,-0.39726082,0.85451270,-1.62757166,-0.45577356,0.11019300,-0.85764774,-0.33609798,0.57369617,-1.14041244,-0.49269178,0.75638281,-1.12441351,-0.52175568,0.80101975,-1.07829914,-0.52893316,0.16952761,-0.68010093,-0.47635821,0.53957341,-0.83911951,-0.60841760,0.63150473,-0.82178043,-0.61455819,0.60561108,-0.76209234,-0.60199417
Tiger,0.00000000,0.00000000,0.00000000,-0.55583467,-0.22007544,0.08778058,-0.70309304,-0.47290920,0.05651775,-0.75531103,-0.65118740,-0.01988164,-0.81455983,-0.77990980,-0.11194392,-0.37779567,-0.98351986,-0.02711510,-0.63090334,-1.32644979,-0.13504568,-0.73417054,-1.55369380,-0.22880486,-0.84150096,-1.76760340,-0.31093739,-0.26784578,-0.95161744,-0.15060841,-0.86260728,-1.09300096,-0.30963063,-1.17165898,-1.02335383,-0.41022176,-1.37231345,-0.95206434,-0.48495185,-0.25758415,-0.82622677,-0.26774105,-0.85553215,-0.96316264,-0.43388658,-1.20541921,-0.91393093,-0.50933404,-1.45417106,-0.84187898,-0.55295086,-0.35674168,-0.65033738,-0.37404041,-0.80958572,-0.78668699,-0.50474910,-1.10669684,-0.80853014,-0.56170510,-1.36584167,-0.80792680,-0.59567864,0.00000000,0.00000000,0.00000000,0.43977459,-0.31469160,0.06004488,0.63785156,-0.57149412,0.00985506,0.75203422,-0.77853426,-0.08894628,0.85087113,-0.94572042,-0.19443061,0.19178606,-0.99819038,-0.05841454,0.46074219,-1.35900295,-0.20397258,0.57858335,-1.62199559,-0.31360882,0.65086726,-1.83811705,-0.39890701,0.10870887,-0.97285593,-0.20428832,0.58019366,-1.27736069,-0.33651961,0.83928979,-1.37761943,-0.40530369,0.98182480,-1.45081384,-0.46390539,0.09455405,-0.85531656,-0.34879380,0.62624744,-1.10469447,-0.50548897,0.85421930,-1.04408586,-0.51692718,0.93537414,-0.96287806,-0.51596042,0.14291424,-0.68321976,-0.49145124,0.54348172,-0.83063922,-0.61734461,0.66555022,-0.79155452,-0.60962113,0.67175514,-0.71649585,-0.59043046
Tiger,0.00000000,0.00000000,0.00000000,-0.56088855,-0.20955734,0.08304858,-0.71567586,-0.46671672,0.05124808,-0.77245728,-0.64338324,-0.02633792,-0.83085195,-0.77207934,-0.11882703,-0.38709985,-0.97671664,-0.02345509,-0.65520761,-1.32496750,-0.13203259,-0.76479655,-1.55702968,-0.22646505,-0.87178887,-1.77208804,-0.30798475,-0.28550119,-0.94713845,-0.14634834,-0.87067208,-1.10173334,-0.30619774,-1.18434365,-1.03782488,-0.40661523,-1.38458554,-0.97120657,-0.47970368,-0.28261221,-0.82742876,-0.26407451,-0.86339460,-0.98033863,-0.42751989,-1.21920334,-0.93374069,-0.50142790,-1.46836606,-0.85954936,-0.54336493,-0.38574067,-0.65747627,-0.37236692,-0.82339215,-0.80392726,-0.49433129,-1.11802646,-0.82499850,-0.54551430,-1.37262962,-0.81750841,-0.57598191,0.00000000,0.00000000,0.00000000,0.42331004,-0.30125750,0.04634685,0.62118494,-0.55442460,-0.01638351,0.73822503,-0.75761087,-0.12328301,0.84878662,-0.91475291,-0.23584932,0.15473193,-0.99729276,-0.09072116,0.41197711,-1.37474568,-0.23528243,0.54539967,-1.63526177,-0.34077155,0.63995014,-1.84531813,-0.42883929,0.07060910,-0.97156762,-0.22598832,0.63513962,-1.21182280,-0.38029725,0.94230403,-1.17471795,-0.44888470,1.08930250,-1.11978683,-0.50134350,0.07020209,-0.84885165,-0.35744484,0.57231874,-1.10096116,-0.51914819,0.77438467,-1.05680794,-0.53446882,0.82830097,-0.99063972,-0.54260166,0.12714800,-0.67864083,-0.48618683,0.49504747,-0.83251253,-0.62370380,0.60843674,-0.81623216,-0.62812043,0.60264221,-0.76601859,-0.61951434
Tiger,0.00000000,0.00000000,0.00000000,-0.55433083,-0.21466564,0.07159959,-0.70448797,-0.47400175,0.03560506,-0.75411091,-0.65346408,-0.04260167,-0.80716158,-0.77907884,-0.13475110,-0.38986031,-0.97610271,-0.03598806,-0.64877140,-1.32263505,-0.14498128,-0.76068108,-1.55131656,-0.23602026,-0.86361024,-1.76303367,-0.31498460,-0.28563486,-0.94620888,-0.15199169,-0.87110428,-1.08527053,-0.30707826,-1.16789946,-1.02358731,-0.40025555,-1.34634999,-0.96303834,-0.47062285,-0.28056393,-0.82363191,-0.26410038,-0.85832042,-0.96329441,-0.42695195,-1.20304725,-0.92316892,-0.49964085,-1.44079429,-0.85640254,-0.54245774,-0.38020773,-0.65001297,-0.36744935,-0.81023655,-0.79145788,-0.49069914,-1.09663857,-0.80944337,-0.54163942,-1.34400525,-0.80013612,-0.57243169,0.00000000,0.00000000,0.00000000,0.40771724,-0.31421148,0.05136890,0.60391326,-0.57399723,0.00113080,0.72771674,-0.77885594,-0.09351775,0.82367957,-0.93788380,-0.19436162,0.17344439,-0.99849919,-0.06501281,0.41866550,-1.37216047,-0.20397826,0.53542764,-1.62740011,-0.30586726,0.61712547,-1.83742845,-0.38632357,0.10147285,-0.97486966,-0.19832398,0.54386814,-1.28716984,-0.31893445,0.78440470,-1.39226476,-0.38717813,0.91761886,-1.46532897,-0.44788698,0.09825867,-0.85474637,-0.33039376,0.53315173,-1.13400862,-0.47608266,0.67319246,-1.12987268,-0.50752902,0.68904233,-1.09351519,-0.52606781,0.15667961,-0.67882269,-0.46031914,0.48904876,-0.83542710,-0.59061974,0.56537956,-0.84626200,-0.61029146,0.53462210,-0.81548346,-0.61346868
Tiger,0.00000000,0.00000000,0.00000000,-0.56331821,-0.22121096,0.07316560,-0.71583978,-0.48671682,0.03884142,-0.76921430,-0.67077766,-0.03775581,-0.83230474,-0.80252772,-0.13041702,-0.38488661,-0.97921167,-0.04986778,-0.65646593,-1.34050295,-0.16471366,-0.77459141,-1.57509122,-0.25697965,-0.88299448,-1.79354004,-0.33613893,-0.27611940,-0.94660380,-0.16643112,-0.86659694,-1.11062086,-0.33140538,-1.18821240,-1.04768950,-0.42798163,-1.39026477,-0.97855266,-0.49916952,-0.27030565,-0.82349456,-0.27806718,-0.83487480,-0.98566442,-0.44912175,-1.20261206,-0.95562066,-0.52990548,-1.46792259,-0.89124033,-0.57722641,-0.37361242,-0.64871516,-0.37964826,-0.79516327,-0.79421046,-0.50937139,-1.08750166,-0.81643419,-0.56818263,-1.34608756,-0.80736864,-0.60420855,0.00000000,0.00000000,0.00000000,0.43037000,-0.30647396,0.06424570,0.62781622,-0.56920461,0.01230591,0.74633926,-0.77269803,-0.08777821,0.86321566,-0.93298750,-0.19607977,0.17415790,-0.99966774,-0.06852875,0.42755437,-1.37085649,-0.21095412,0.55772900,-1.63280096,-0.31750410,0.64597037,-1.83990304,-0.40476349,0.09858827,-0.97210513,-0.21281909,0.64346499,-1.22894571,-0.35622008,0.94503789,-1.22285510,-0.41976617,1.09140464,-1.19794357,-0.47161018,0.10277886,-0.85031281,-0.35341602,0.62648554,-1.09091156,-0.51119565,0.85104757,-1.03175660,-0.51523657,0.92269515,-0.95826469,-0.51491340,0.16659034,-0.68052347,-0.49045827,0.57016277,-0.83119079,-0.61756988,0.70596579,-0.78541919,-0.60272829,0.71894292,-0.70951446,-0.58117252
Tiger,0.00000000,0.00000000,0.00000000,-0.56983406,-0.21531539,0.07046529,-0.74089449,-0.47774047,0.04590717,-0.79087731,-0.64951142,-0.01426932,-0.83433175,-0.76539590,-0.09106082,-0.42057822,-0.98700020,-0.06000295,-0.64640355,-1.32937842,-0.16899382,-0.75144126,-1.55404586,-0.25658756,-0.85717213,-1.75886027,-0.33227127,-0.29333013,-0.94124314,-0.16738812,-0.85625371,-1.07445330,-0.31479432,-1.18434414,-1.00377851,-0.40016069,-1.39590166,-0.93009479,-0.46616797,-0.27056502,-0.79985462,-0.26991074,-0.80669878,-0.94141840,-0.44187060,-1.17762234,-0.90920283,-0.52660408,-1.45125234,-0.84620957,-0.57353669,-0.35938390,-0.60429330,-0.35939438,-0.76024015,-0.74003871,-0.50477186,-1.03351989,-0.76026488,-0.57113013,-1.27542405,-0.74889549,-0.60685015,0.00000000,0.00000000,0.00000000,0.44830271,-0.29683387,0.03414812,0.62780349,-0.55086266,-0.02959680,0.75581968,-0.75862866,-0.13956160,0.88332390,-0.92353794,-0.25104936,0.16138826,-0.99607997,-0.07747950,0.42379434,-1.36241588,-0.24255773,0.54872684,-1.63294668,-0.36705469,0.63282322,-1.85295607,-0.45339995,0.08433420,-0.97183894,-0.22003820,0.43084433,-1.35163629,-0.37162595,0.61745753,-1.59006896,-0.45919195,0.74046080,-1.77824643,-0.52069650,0.08485014,-0.85824228,-0.36436802,0.63257405,-1.13522596,-0.54947651,0.94076247,-1.07642859,-0.57640911,1.09984037,-0.97423416,-0.56426408,0.16354878,-0.68718831,-0.50937791,0.59965747,-0.84603691,-0.65307050,0.77170698,-0.81517045,-0.65212973,0.84135943,-0.73877621,-0.62398917
Tiger,0.00000000,0.00000000,0.00000000,-0.57802797,-0.21516404,0.06708656,-0.75157642,-0.47093537,0.04577008,-0.81627303,-0.64766638,-0.01188955,-0.89056071,-0.76555681,-0.08493009,-0.41245038,-0.98346309,-0.04877112,-0.62896073,-1.32479128,-0.15584446,-0.73458608,-1.55031620,-0.24610343,-0.84745514,-1.75299008,-0.32255150,-0.28191706,-0.94686268,-0.15483489,-0.83864394,-1.08598806,-0.28835816,-1.14709977,-1.01728096,-0.36093247,-1.34362691,-0.94323256,-0.41675632,-0.25375006,-0.80783962,-0.25838810,-0.80580957,-0.93937763,-0.41583493,-1.14809490,-0.88897874,-0.47324827,-1.38779144,-0.81317678,-0.49985924,-0.33736835,-0.61071246,-0.35247374,-0.75681125,-0.74217398,-0.48750368,-1.02331479,-0.75658592,-0.53586780,-1.24696547,-0.73698411,-0.55611595,0.00000000,0.00000000,0.00000000,0.37250679,-0.27974251,0.04429384,0.60253880,-0.55094336,-0.00714739,0.77805560,-0.75387631,-0.09809777,0.91365489,-0.89791553,-0.19144167,0.23017976,-0.97267932,-0.07982609,0.46467894,-1.38005341,-0.21565721,0.56901375,-1.65216690,-0.31680611,0.63463749,-1.87556607,-0.39231333,0.17825330,-0.96225442,-0.20565068,0.46669629,-1.36117038,-0.31287884,0.60505282,-1.58388309,-0.38184720,0.67099991,-1.76330247,-0.44050247,0.19900962,-0.85778719,-0.32763892,0.56141713,-1.16498052,-0.44163719,0.66037327,-1.18127166,-0.46660716,0.63495970,-1.15591719,-0.47938448,0.28171951,-0.68833497,-0.45072123,0.57689508,-0.82844120,-0.55165236,0.59850693,-0.85663588,-0.56608132,0.52305042,-0.83430517,-0.56449698
Tiger,0.00000000,0.00000000,0.00000000,-0.57299074,-0.22776996,0.04182865,-0.75234838,-0.48763011,0.00848115,-0.81030702,-0.68323728,-0.05410545,-0.87009530,-0.82108614,-0.12868557,-0.41849172,-0.98014873,-0.09324927,-0.63771903,-1.32983986,-0.20721171,-0.73931683,-1.55609894,-0.29761429,-0.84257537,-1.76244841,-0.37724449,-0.25976179,-0.94689062,-0.18953093,-0.83295646,-1.07891580,-0.33465648,-1.13861577,-1.00731590,-0.40541078,-1.31879966,-0.92531641,-0.46460782,-0.20784054,-0.81127359,-0.28511745,-0.77485569,-0.95209428,-0.45190240,-1.12012848,-0.89635460,-0.51362851,-1.35045110,-0.80187199,-0.54871173,-0.26438921,-0.61800537,-0.37376243,-0.67430532,-0.74828793,-0.52316211,-0.94780724,-0.75591087,-0.58699790,-1.17889457,-0.72436706,-0.62208315,0.00000000,0.00000000,0.00000000,0.36126097,-0.29727624,0.06813590,0.57182953,-0.57722309,0.02833189,0.74162872,-0.77950976,-0.05837779,0.88356471,-0.92382888,-0.14672245,0.19208993,-0.98149485,-0.04585655,0.42317579,-1.39292850,-0.17997154,0.54143212,-1.66859157,-0.27722500,0.62450376,-1.89039651,-0.34476597,0.16167491,-0.96939575,-0.18475147,0.51492518,-1.38124059,-0.29910085,0.69219977,-1.61930035,-0.37057347,0.78773457,-1.81150245,-0.42433192,0.19885964,-0.86948941,-0.31952564,0.67808387,-1.17571148,-0.44234948,0.85977543,-1.17810199,-0.46203491,0.88571100,-1.14406287,-0.46232102,0.28921897,-0.70613251,-0.45246863,0.67003143,-0.86277224,-0.54327646,0.77000763,-0.88310438,-0.53544077,0.75021447,-0.85354243,-0.51450762
Tiger,0.00000000,0.00000000,0.00000000,-0.58401479,-0.22641392,0.04923708,-0.77168349,-0.49415321,0.02577288,-0.82086283,-0.70151634,-0.02495774,-0.88868692,-0.84544537,-0.08995309,-0.41459041,-0.98709597,-0.09922341,-0.63982237,-1.32686007,-0.21293899,-0.74146794,-1.55090930,-0.30775210,-0.83587165,-1.75888453,-0.39333667,-0.24166136,-0.95069585,-0.19436354,-0.84474627,-1.07278176,-0.32699194,-1.15534805,-0.98454887,-0.38614658,-1.31236312,-0.89378823,-0.44143330,-0.18399002,-0.81043379,-0.28814093,-0.77892587,-0.94433168,-0.44602064,-1.13188590,-0.87856928,-0.49602320,-1.33939557,-0.77903831,-0.52638100,-0.23533434,-0.61736002,-0.37407381,-0.67369015,-0.74751461,-0.52518928,-0.95569947,-0.74632196,-0.58462383,-1.16922197,-0.70724959,-0.61570843,0.00000000,0.00000000,0.00000000,0.27968482,-0.28602055,0.05932366,0.49763101,-0.58203950,-0.00230609,0.69405275,-0.79281643,-0.10524520,0.86876782,-0.93804545,-0.21326910,0.14857786,-0.96523513,-0.12366641,0.42615495,-1.38127540,-0.29051228,0.55872531,-1.67029508,-0.40454036,0.64657417,-1.90031902,-0.48019134,0.12681498,-0.95579150,-0.26529337,0.49733666,-1.38685244,-0.39733681,0.68744021,-1.62324744,-0.45680559,0.78697620,-1.81110191,-0.50217919,0.18311791,-0.85577642,-0.39939750,0.68450173,-1.18966895,-0.53381999,0.87904776,-1.16082947,-0.51651974,0.91236980,-1.08922432,-0.48706426,0.30051096,-0.69571758,-0.53304131,0.71058691,-0.89393935,-0.62784599,0.83967572,-0.89573215,-0.59281281,0.85344667,-0.84298533,-0.54827590
Tiger,0.00000000,0.00000000,0.00000000,-0.58341250,-0.23547672,0.04934018,-0.76691724,-0.50412956,0.02005102,-0.82119549,-0.71500104,-0.03551706,-0.89704113,-0.86949099,-0.10394111,-0.39091430,-0.99368590,-0.11781963,-0.62016711,-1.35622580,-0.24504460,-0.71907344,-1.58632549,-0.34772589,-0.81073085,-1.80297320,-0.43704597,-0.20141577,-0.95516114,-0.21702276,-0.81893996,-1.09762332,-0.36164180,-1.14369446,-1.00437313,-0.41956169,-1.30755848,-0.91272577,-0.47160774,-0.14023228,-0.81336472,-0.31488447,-0.74764808,-0.96283665,-0.48334947,-1.11346474,-0.89848016,-0.52616937,-1.33083648,-0.80284933,-0.54874224,-0.19792823,-0.61888685,-0.40484816,-0.62796321,-0.75831621,-0.56539914,-0.91516519,-0.76725238,-0.62349404,-1.13731328,-0.73916965,-0.65129521,0.00000000,0.00000000,0.00000000,0.12689339,-0.32995282,0.05689646,0.27983389,-0.67158038,-0.01395669,0.48566903,-0.88366361,-0.12212897,0.66450428,-1.03531896,-0.23636141,0.06113655,-0.97403087,-0.12047064,0.37717158,-1.40400736,-0.30599884,0.55920095,-1.71971255,-0.43542507,0.67928369,-1.95854303,-0.51586333,0.08657015,-0.95915746,-0.26930016,0.47760655,-1.42086093,-0.41172159,0.68535804,-1.72180636,-0.48620310,0.81720325,-1.96501785,-0.53616391,0.20212262,-0.87510096,-0.41542605,0.67721352,-1.28891204,-0.53337533,0.90934900,-1.45914220,-0.53546572,1.04157076,-1.57821920,-0.52996264,0.39218114,-0.73274941,-0.56311841,0.81678055,-0.98690475,-0.63230399,1.02666886,-1.10690546,-0.59547924,1.16896004,-1.18740269,-0.55807594
Tiger,0.00000000,0.00000000,0.00000000,-0.56364561,-0.25186080,0.06072597,-0.75394595,-0.53343047,0.02767584,-0.80610686,-0.74892517,-0.03267110,-0.88819525,-0.90891797,-0.10555854,-0.36214164,-0.99735592,-0.13307816,-0.61002325,-1.37359925,-0.27359268,-0.69652756,-1.60779661,-0.38507996,-0.77855737,-1.82905720,-0.48280791,-0.15139004,-0.95817891,-0.24284609,-0.79329488,-1.10802634,-0.39071068,-1.12460699,-1.00481659,-0.43905758,-1.28399065,-0.91291002,-0.48932617,-0.08851891,-0.81410952,-0.35107771,-0.70995011,-0.96832334,-0.52385800,-1.09573206,-0.90373860,-0.55523403,-1.32138548,-0.81341084,-0.57482295,-0.15482772,-0.61892415,-0.45048640,-0.57561841,-0.76284589,-0.62943942,-0.88673360,-0.77650134,-0.69428788,-1.12651443,-0.75503135,-0.72789599,0.00000000,0.00000000,0.00000000,0.06009452,-0.33957748,0.04993396,0.22767662,-0.70211496,-0.03313900,0.48276323,-0.91674185,-0.15457672,0.73317792,-1.05320106,-0.28262708,0.01601017,-0.96828199,-0.15995606,0.34854225,-1.41095431,-0.37507189,0.56599270,-1.74298447,-0.52069198,0.71991382,-1.98915518,-0.60933095,0.06957578,-0.94680369,-0.31420055,0.49057082,-1.40732401,-0.48431516,0.74219615,-1.68933004,-0.56825437,0.90083779,-1.91427813,-0.62595664,0.20851485,-0.85773162,-0.46504755,0.74027112,-1.23205419,-0.61362819,1.01485537,-1.29502357,-0.60432877,1.15940889,-1.31223844,-0.57985034,0.41178053,-0.71791427,-0.61783032,0.84503072,-0.96826957,-0.70007426,1.06712070,-1.02103114,-0.65285533,1.19663574,-1.02691369,-0.60305650
Tiger,0.00000000,0.00000000,0.00000000,-0.56123491,-0.24983497,0.03980108,-0.76402519,-0.53360748,-0.00186501,-0.83332248,-0.74823603,-0.06778311,-0.91498107,-0.90415016,-0.14858538,-0.32542455,-0.99710664,-0.15385375,-0.60745555,-1.36536394,-0.31206308,-0.68956591,-1.60644748,-0.43832791,-0.76369157,-1.83630981,-0.54143054,-0.13896426,-0.95694067,-0.25485974,-0.77994466,-1.14298308,-0.41586547,-1.10818152,-1.06194090,-0.47710501,-1.27979879,-0.97977015,-0.53049114,-0.09137960,-0.81535437,-0.35440408,-0.71482934,-0.99820437,-0.54849666,-1.11576268,-0.94449380,-0.59305496,-1.36871491,-0.85916366,-0.61096420,-0.16754954,-0.62189241,-0.44486268,-0.60927960,-0.77567971,-0.62750508,-0.91308708,-0.79266781,-0.68671054,-1.15216978,-0.77282223,-0.71139209,0.00000000,0.00000000,0.00000000,0.03554875,-0.37130269,0.09472741,0.16242744,-0.73519403,0.03039661,0.38614933,-0.93054663,-0.07945094,0.63033313,-1.06180839,-0.19779221,0.01284697,-0.97475360,-0.12299884,0.33355802,-1.41174698,-0.33214706,0.53688244,-1.74430224,-0.46607311,0.69179894,-1.98596327,-0.54310192,0.08033618,-0.95055940,-0.29997153,0.45942566,-1.42607954,-0.47255335,0.69187705,-1.76223186,-0.55896566,0.87011289,-2.02152056,-0.61055348,0.23120941,-0.85581986,-0.47078283,0.75508279,-1.23914447,-0.61688555,1.02753775,-1.36183906,-0.62242228,1.19519967,-1.43684923,-0.60739678,0.44836794,-0.70075642,-0.63832722,0.89582050,-0.94933842,-0.72757732,1.13757405,-1.04636468,-0.69385694,1.30213444,-1.10604514,-0.65159240
Tiger,0.00000000,0.00000000,0.00000000,-0.54862401,-0.23869259,0.06392438,-0.75798206,-0.52249979,0.02460830,-0.83055096,-0.72970289,-0.04253012,-0.93284592,-0.88193584,-0.12967169,-0.34186571,-0.99590936,-0.16014481,-0.58071538,-1.35899560,-0.33228599,-0.64760130,-1.60615071,-0.47782189,-0.70945386,-1.83936949,-0.59468497,-0.13888568,-0.95150478,-0.27449849,-0.76002965,-1.11834461,-0.45066228,-1.11162184,-1.04171624,-0.52003270,-1.30750356,-0.95506479,-0.57525806,-0.07870695,-0.79828316,-0.38481356,-0.68314493,-0.95026825,-0.59486691,-1.09028706,-0.92810108,-0.65374675,-1.35472221,-0.86316568,-0.67895048,-0.13965215,-0.59213583,-0.48076842,-0.58740086,-0.72348748,-0.67830572,-0.89760974,-0.74428984,-0.74163844,-1.13840478,-0.72695710,-0.76769462,0.00000000,0.00000000,0.00000000,0.25322215,-0.32381137,0.11602025,0.44677505,-0.65265758,0.07315187,0.67342725,-0.86070579,-0.02141688,0.87353239,-1.02218206,-0.12502824,0.12285189,-0.97364468,-0.08207574,0.43130060,-1.41236218,-0.25717058,0.63469153,-1.72416985,-0.36975992,0.77816494,-1.96174202,-0.43907707,0.11848777,-0.95808673,-0.26082651,0.52673675,-1.42354972,-0.40658510,0.76994039,-1.72567581,-0.47766992,0.93762234,-1.96253619,-0.52370346,0.21069111,-0.85347923,-0.43175343,0.76519108,-1.19943379,-0.56423589,1.04373962,-1.24757387,-0.55350430,1.19433992,-1.26155245,-0.52809649,0.38384426,-0.69190060,-0.59713934,0.83406984,-0.90398566,-0.67550978,1.07805375,-0.97232974,-0.63780802,1.23529698,-1.01161182,-0.59480105
